artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,old_midi_path
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",318.053,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08058.mid",https://www.youtube.com/watch?v=xBZdFMLZlPU,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/32.mid"
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13, ""Pathétique"": II. Adagio cantabile",314.946,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08059.mid",https://www.youtube.com/watch?v=blWmoZvEIcE,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/33.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",354.8930000000001,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08062.mid",https://www.youtube.com/watch?v=CMUP9OZPjB4,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/38.mid"
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 2. Adagio cantabile",379.0,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08063.mid",https://www.youtube.com/watch?v=KYclCzpLp6U,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/42.mid"
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 2. Adagio cantabile",337.906,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08064.mid",https://www.youtube.com/watch?v=SDO18MVObME,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/40.mid"
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 2. Adagio cantabile",382.0,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08065.mid",https://www.youtube.com/watch?v=ffZnvubKl7k,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/43.mid"
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 2. Adagio cantabile",376.0,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08066.mid",https://www.youtube.com/watch?v=xNk6oZAGofo,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/44.mid"
Alfred Brendel,0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 2. Adagio cantabile",317.373,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08069.mid",https://www.youtube.com/watch?v=4Gb61M-ctf4,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/50.mid"
Alfred Brendel,0,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 2. Adagio cantabile",313.506,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08070.mid",https://www.youtube.com/watch?v=16q6ePyPix8,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/51.mid"
Alfred Brendel,0,"Piano Sonata No.8 In C Minor, Op.13 ""pathetique"" - Ii - Adagio Cantabile",343.986,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08071.mid",https://www.youtube.com/watch?v=M-ZS_-Xqcx8,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/52.mid"
Alfred Brendel,0,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 2. Adagio cantabile",317.506,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08072.mid",https://www.youtube.com/watch?v=fo1q5zHCsds,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/54.mid"
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",317.493,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08076.mid",https://www.youtube.com/watch?v=1MNAIIY-X64,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/60.mid"
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile (Live)",331.106,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08077.mid",https://www.youtube.com/watch?v=RGimyjUI-hw,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/61.mid"
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",317.613,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08078.mid",https://www.youtube.com/watch?v=8H5saENaCh8,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/62.mid"
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",303.226,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08079.mid",https://www.youtube.com/watch?v=MmYf0PTNzA4,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/64.mid"
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",296.88,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08081.mid",https://www.youtube.com/watch?v=HuNywBk8rt8,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/69.mid"
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",296.0,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08083.mid",https://www.youtube.com/watch?v=13X0OAy1-pg,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/71.mid"
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",295.0,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08086.mid",https://www.youtube.com/watch?v=p8uylVVlfqE,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/74.mid"
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile",298.666,Ludwig van Beethoven,28,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/08088.mid",https://www.youtube.com/watch?v=6_n22WGUDQg,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/77.mid"
Sviatoslav Richter,4,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro (Recorded 1959)",265.48,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08098.mid",https://www.youtube.com/watch?v=sVMRZtotuvI,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/2.mid"
Sviatoslav Richter,4,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo: Allegro",277.053,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08100.mid",https://www.youtube.com/watch?v=qIkI9MMJLjw,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/4.mid"
Sviatoslav Richter,4,"Piano Sonata No. 8 in C Minor op. 13 ""pathetique"": Rondo. Allegro",271.813,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08101.mid",https://www.youtube.com/watch?v=Qj9wCj_jt1Y,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/5.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",294.04,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08117.mid",https://www.youtube.com/watch?v=GKWHuOD1Fck,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/32.mid"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",299.666,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08118.mid",https://www.youtube.com/watch?v=Q3sDytsIOOU,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/39.mid"
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",257.519,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08119.mid",https://www.youtube.com/watch?v=rg1R11RquRk,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/34.mid"
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13, ""Pathétique"": III. Rondo: Allegro",262.96,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08120.mid",https://www.youtube.com/watch?v=hv-EwL5WtJI,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/35.mid"
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 3. Rondo. Allegro",309.8,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08121.mid",https://www.youtube.com/watch?v=x6HkHe632NA,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/36.mid"
Daniel Barenboim,2,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)",290.893,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08122.mid",https://www.youtube.com/watch?v=o1cDZlmriVM,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/37.mid"
Daniel Barenboim,2,"Piano Sonata No. 8 In C Minor, Op. 13 -""Pathétique"": 3. Rondo (Allegro)",262.586,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08123.mid",https://www.youtube.com/watch?v=QGeO7doMMQM,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/40.mid"
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",272.0,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08124.mid",https://www.youtube.com/watch?v=3LE0Bpxkgao,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/44.mid"
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",257.533,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08125.mid",https://www.youtube.com/watch?v=q3ccGDN9wMU,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/42.mid"
Claudio Arrau,1,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",297.986,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08126.mid",https://www.youtube.com/watch?v=B4TCbR5bqr0,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/46.mid"
Alfred Brendel,0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 3. Rondo. Allegro",272.2,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08131.mid",https://www.youtube.com/watch?v=EVPKBs5YJt0,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/52.mid"
Alfred Brendel,0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": 3. Rondo. Allegro",270.213,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08132.mid",https://www.youtube.com/watch?v=ulNH5Zv9A4w,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/53.mid"
Alfred Brendel,0,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",289.306,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08134.mid",https://www.youtube.com/watch?v=74Npea3X_uM,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/55.mid"
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro (Live)",271.72,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08139.mid",https://www.youtube.com/watch?v=3Ws9V9nF6Xs,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/60.mid"
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo: Allegro",244.36,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08140.mid",https://www.youtube.com/watch?v=6MCM8-o5otc,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/61.mid"
Friedrich Gulda,3,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",246.546,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08141.mid",https://www.youtube.com/watch?v=5mNZGhAZY80,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/63.mid"
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro",264.093,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08145.mid",https://www.youtube.com/watch?v=LqhnpjpjWtc,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/70.mid"
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)",273.0,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08146.mid",https://www.youtube.com/watch?v=fnFLA0ycNk4,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/71.mid"
Wilhelm Kempff,5,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo (Allegro)",272.173,Ludwig van Beethoven,29,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml","Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/08148.mid",https://www.youtube.com/watch?v=N0UkW62ztfs,"Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/73.mid"
Sviatoslav Richter,4,"Piano Sonata No. 12 in A-Flat Major, Op. 26 ""Funeral March"": III. Marcia funebre (Sulla morte d'un eroe) [Live]",346.466,Ludwig van Beethoven,30,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/08158.mid,https://www.youtube.com/watch?v=HT4T0inX1J4,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/1.mid
Daniel Barenboim,2,"Piano Sonata No. 12 In A Flat Major, Op. 26: 3. Marcia funebre sulla morte d'un Eroe",381.026,Ludwig van Beethoven,30,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/Sonate_No._12_Funeral_March_3rd_Movement.mxl,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/08170.mid,https://www.youtube.com/watch?v=zuWUXLzM69w,Ludwig_van_Beethoven/Sonata_No._12_In_A_Flat_Op._26/3._Marcia_funebre_sulla_morte_d'un_Eroe_-_Live/15.mid
